ID,study,ResearchAsisitant,Raven1,Raven2,Raven3,Raven4,Raven5,Raven6,Raven7,Raven8,Raven9,Raven10,Raven11,Raven12,Raven13,Raven14,Raven15,Raven16,Raven17,Raven18,Raven19,Raven20,Raven21,Raven22,Raven23,Raven24,Raven25,Raven26,Raven27,Raven28,Raven29,Raven30,Raven31,Raven32,Raven33,Raven34,Raven35,Raven36,sex,age,Raven_Total,Raven_percentile,Raven_probabilities,Raven_z_scores,Raven_IQ,Raven_IQ_cat,SAI_winsorised,SAI_winsorized_IQ,SAI_residuals,SAI_residuals_abs,Raven_IQ2,SAIQ_IQ_dif,raven_odd,raven_even,raven_even2
930,data4, ,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,20,39,.39,-.279319034447454,95.8102144832882,2,21,140,3.55787898533765,3.55787898533765,9179.59719933369,44.1897855167118,10,10,100
93,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,20,39,.39,-.279319034447454,95.8102144832882,2,21,140,3.55787898533765,3.55787898533765,9179.59719933369,44.1897855167118,10,10,100
940,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,24,20,39,.39,-.279319034447454,95.8102144832882,2,21,140,3.55787898533765,3.55787898533765,9179.59719933369,44.1897855167118,12,8,64
198,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,24,20,39,.39,-.279319034447454,95.8102144832882,2,21,140,3.55787898533765,3.55787898533765,9179.59719933369,44.1897855167118,12,8,64
331,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29,22,50,.5,0,100,2,21,140,3.29497923396631,3.29497923396631,10000,40,11,11,121
1080,data4, ,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,20,45,.45,-.125661346855074,98.1150797971739,2,21,140,3.55787898533765,3.55787898533765,9626.5688836058,41.8849202028261,10,10,100
371,couples,couples_men,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,45,.45,-.125661346855074,98.1150797971739,2,21,140,3.55787898533765,3.55787898533765,9626.5688836058,41.8849202028261,10,10,100
1018,data4, ,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,18,23,55,.55,.125661346855074,101.884920202826,2,21,140,3.16352935828063,3.16352935828063,10380.5369647362,38.1150797971739,13,10,100
6,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,18,23,55,.55,.125661346855074,101.884920202826,2,21,140,3.16352935828063,3.16352935828063,10380.5369647362,38.1150797971739,13,10,100
295,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,27,23,55,.55,.125661346855074,101.884920202826,2,21,140,3.16352935828063,3.16352935828063,10380.5369647362,38.1150797971739,11,12,144
340,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,30,23,55,.55,.125661346855074,101.884920202826,2,21,140,3.16352935828063,3.16352935828063,10380.5369647362,38.1150797971739,15,8,64
351,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,31,23,55,.55,.125661346855074,101.884920202826,2,21,140,3.16352935828063,3.16352935828063,10380.5369647362,38.1150797971739,11,12,144
842,motivation,NatGors,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,34,23,59,.59,.227544976641149,103.413174649617,2,21,140,3.16352935828063,3.16352935828063,10694.2846911122,36.5868253503828,11,12,144
200,couples,couples_women,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,20,39,.39,-.279319034447454,95.8102144832882,2,22,145,4.55787898533765,4.55787898533765,9179.59719933369,49.1897855167118,10,10,100
269,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,26,21,45,.45,-.125661346855074,98.1150797971739,2,22,145,4.42642910965198,4.42642910965198,9626.5688836058,46.8849202028261,11,10,100
989,data4, ,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,24,23,55,.55,.125661346855074,101.884920202826,2,22,145,4.16352935828063,4.16352935828063,10380.5369647362,43.1150797971739,11,12,144
209,couples,couples_men,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,24,23,55,.55,.125661346855074,101.884920202826,2,22,145,4.16352935828063,4.16352935828063,10380.5369647362,43.1150797971739,11,12,144
208,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,24,23,55,.55,.125661346855074,101.884920202826,2,22,145,4.16352935828063,4.16352935828063,10380.5369647362,43.1150797971739,11,12,144
984,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,39,22,59,.59,.227544976641149,103.413174649617,2,22,145,4.29497923396631,4.29497923396631,10694.2846911122,41.5868253503828,12,10,100
380,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,39,22,59,.59,.227544976641149,103.413174649617,2,22,145,4.29497923396631,4.29497923396631,10694.2846911122,41.5868253503828,12,10,100
12,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,19,22,50,.5,0,100,2,23,150,5.29497923396631,5.29497923396631,10000,50,10,12,144
1094,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,45,.45,-.125661346855074,98.1150797971739,2,23,150,5.42642910965198,5.42642910965198,9626.5688836058,51.8849202028261,11,10,100
23,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,21,45,.45,-.125661346855074,98.1150797971739,2,23,150,5.42642910965198,5.42642910965198,9626.5688836058,51.8849202028261,11,10,100
927,data4, ,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,23,23,23,.23,-.738846849185214,88.9172972622218,2,23,150,5.16352935828063,5.16352935828063,7906.28575241832,61.0827027377782,13,10,100
895,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,21,45,.45,-.125661346855074,98.1150797971739,2,23,150,5.42642910965198,5.42642910965198,9626.5688836058,51.8849202028261,11,10,100
201,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,45,.45,-.125661346855074,98.1150797971739,2,23,150,5.42642910965198,5.42642910965198,9626.5688836058,51.8849202028261,11,10,100
1032,data4, ,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,25,21,45,.45,-.125661346855074,98.1150797971739,2,23,150,5.42642910965198,5.42642910965198,9626.5688836058,51.8849202028261,10,11,121
238,couples,couples_men,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,25,21,45,.45,-.125661346855074,98.1150797971739,2,23,150,5.42642910965198,5.42642910965198,9626.5688836058,51.8849202028261,10,11,121
1101,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,23,55,.55,.125661346855074,101.884920202826,2,23,150,5.16352935828063,5.16352935828063,10380.5369647362,48.1150797971739,12,11,121
29,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,20,23,55,.55,.125661346855074,101.884920202826,2,23,150,5.16352935828063,5.16352935828063,10380.5369647362,48.1150797971739,12,11,121
163,couples,couples_women,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,23,23,55,.55,.125661346855074,101.884920202826,2,23,150,5.16352935828063,5.16352935828063,10380.5369647362,48.1150797971739,13,10,100
945,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,30,23,55,.55,.125661346855074,101.884920202826,2,23,150,5.16352935828063,5.16352935828063,10380.5369647362,48.1150797971739,11,12,144
342,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,30,23,55,.55,.125661346855074,101.884920202826,2,23,150,5.16352935828063,5.16352935828063,10380.5369647362,48.1150797971739,11,12,144
890,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,46,23,68,.68,.467698799114508,107.015481986718,2,23,150,5.16352935828063,5.16352935828063,11452.3133848495,42.9845180132824,11,12,144
399,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,46,23,68,.68,.467698799114508,107.015481986718,2,23,150,5.16352935828063,5.16352935828063,11452.3133848495,42.9845180132824,11,12,144
871,data4, ,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,22,23,55,.55,.125661346855074,101.884920202826,2,24,155,6.16352935828063,6.16352935828063,10380.5369647362,53.1150797971739,10,13,169
106,couples,couples_women,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,22,23,55,.55,.125661346855074,101.884920202826,2,24,155,6.16352935828063,6.16352935828063,10380.5369647362,53.1150797971739,10,13,169
315,couples,couples_men,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,28,23,55,.55,.125661346855074,101.884920202826,2,24,155,6.16352935828063,6.16352935828063,10380.5369647362,53.1150797971739,12,11,121
267,couples,couples_women,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,26,20,39,.39,-.279319034447454,95.8102144832882,2,25,160,7.55787898533765,7.55787898533765,9179.59719933369,64.1897855167118,11,9,81
454,motivation,JuliaWoj,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,19,25,65,.65,.385320466407568,105.779806996114,3,11,90,-7.09937039309071,7.09937039309071,11189.367568135,-15.7798069961135,14,11,121
623,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,22,24,60,.6,.2533471031358,103.800206547037,3,11,90,-6.96792051740503,6.96792051740503,10774.4828792075,-13.800206547037,13,11,121
866,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,24,26,70,.7,.524400512708041,107.866007690621,3,12,95,-6.23082026877638,6.23082026877638,11635.075615113,-12.8660076906206,14,12,144
216,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,24,26,70,.7,.524400512708041,107.866007690621,3,12,95,-6.23082026877638,6.23082026877638,11635.075615113,-12.8660076906206,14,12,144
452,motivation,JanAntcz,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,19,25,65,.65,.385320466407568,105.779806996114,3,13,100,-5.09937039309071,5.09937039309071,11189.367568135,-5.77980699611351,12,13,169
486,motivation,DomRadz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20,24,60,.6,.2533471031358,103.800206547037,3,13,100,-4.96792051740503,4.96792051740503,10774.4828792075,-3.80020654703699,11,13,169
1103,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,21,26,70,.7,.524400512708041,107.866007690621,3,13,100,-5.23082026877638,5.23082026877638,11635.075615113,-7.86600769062061,13,13,169
60,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,21,26,70,.7,.524400512708041,107.866007690621,3,13,100,-5.23082026877638,5.23082026877638,11635.075615113,-7.86600769062061,13,13,169
551,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,21,26,70,.7,.524400512708041,107.866007690621,3,13,100,-5.23082026877638,5.23082026877638,11635.075615113,-7.86600769062061,14,12,144
491,motivation,DomRadz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,20,25,65,.65,.385320466407568,105.779806996114,3,14,105,-4.09937039309071,4.09937039309071,11189.367568135,-.779806996113507,14,11,121
769,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,24,26,70,.7,.524400512708041,107.866007690621,3,14,105,-4.23082026877638,4.23082026877638,11635.075615113,-2.86600769062061,13,13,169
807,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,26,26,70,.7,.524400512708041,107.866007690621,3,14,105,-4.23082026877638,4.23082026877638,11635.075615113,-2.86600769062061,15,11,121
438,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,24,60,.6,.2533471031358,103.800206547037,3,15,110,-2.96792051740503,2.96792051740503,10774.4828792075,6.19979345296301,12,12,144
1097,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,19,25,65,.65,.385320466407568,105.779806996114,3,15,110,-3.09937039309071,3.09937039309071,11189.367568135,4.22019300388649,12,13,169
13,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,19,25,65,.65,.385320466407568,105.779806996114,3,15,110,-3.09937039309071,3.09937039309071,11189.367568135,4.22019300388649,12,13,169
872,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,21,25,65,.65,.385320466407568,105.779806996114,3,15,110,-3.09937039309071,3.09937039309071,11189.367568135,4.22019300388649,13,12,144
57,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,25,65,.65,.385320466407568,105.779806996114,3,15,110,-3.09937039309071,3.09937039309071,11189.367568135,4.22019300388649,13,12,144
622,motivation,NatGors,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,22,24,60,.6,.2533471031358,103.800206547037,3,15,110,-2.96792051740503,2.96792051740503,10774.4828792075,6.19979345296301,14,10,100
637,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,22,26,70,.7,.524400512708041,107.866007690621,3,15,110,-3.23082026877638,3.23082026877638,11635.075615113,2.13399230937939,14,12,144
636,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,22,26,70,.7,.524400512708041,107.866007690621,3,15,110,-3.23082026877638,3.23082026877638,11635.075615113,2.13399230937939,14,12,144
996,data4, ,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,23,26,70,.7,.524400512708041,107.866007690621,3,15,110,-3.23082026877638,3.23082026877638,11635.075615113,2.13399230937939,16,10,100
180,couples,couples_men,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,23,26,70,.7,.524400512708041,107.866007690621,3,15,110,-3.23082026877638,3.23082026877638,11635.075615113,2.13399230937939,16,10,100
173,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,23,26,70,.7,.524400512708041,107.866007690621,3,15,110,-3.23082026877638,3.23082026877638,11635.075615113,2.13399230937939,14,12,144
961,data4, ,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,24,24,60,.6,.2533471031358,103.800206547037,3,15,110,-2.96792051740503,2.96792051740503,10774.4828792075,6.19979345296301,13,11,121
212,couples,couples_women,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,24,24,60,.6,.2533471031358,103.800206547037,3,15,110,-2.96792051740503,2.96792051740503,10774.4828792075,6.19979345296301,13,11,121
765,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,24,25,65,.65,.385320466407568,105.779806996114,3,15,110,-3.09937039309071,3.09937039309071,11189.367568135,4.22019300388649,13,12,144
215,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,24,25,65,.65,.385320466407568,105.779806996114,3,15,110,-3.09937039309071,3.09937039309071,11189.367568135,4.22019300388649,13,12,144
245,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,25,24,60,.6,.2533471031358,103.800206547037,3,15,110,-2.96792051740503,2.96792051740503,10774.4828792075,6.19979345296301,12,12,144
847,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,30,26,70,.7,.524400512708041,107.866007690621,3,15,110,-3.23082026877638,3.23082026877638,11635.075615113,2.13399230937939,13,13,169
345,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,30,26,70,.7,.524400512708041,107.866007690621,3,15,110,-3.23082026877638,3.23082026877638,11635.075615113,2.13399230937939,13,13,169
1073,data4, ,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,35,26,71,.71,.553384719555673,108.300770793335,3,15,110,-3.23082026877638,3.23082026877638,11729.0569544305,1.69922920666491,15,11,121
367,couples,couples_men,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,35,26,71,.71,.553384719555673,108.300770793335,3,15,110,-3.23082026877638,3.23082026877638,11729.0569544305,1.69922920666491,15,11,121
1050,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,20,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,13,11,121
30,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,20,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,11,13,169
32,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,20,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,13,11,121
534,motivation,JanAntcz,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,13,11,121
56,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,21,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,12,12,144
539,motivation,JanAntcz,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,21,25,65,.65,.385320466407568,105.779806996114,3,16,115,-2.09937039309071,2.09937039309071,11189.367568135,9.22019300388649,14,11,121
111,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,22,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,11,13,169
626,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,11,13,169
116,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,22,25,65,.65,.385320466407568,105.779806996114,3,16,115,-2.09937039309071,2.09937039309071,11189.367568135,9.22019300388649,13,12,144
627,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,22,25,65,.65,.385320466407568,105.779806996114,3,16,115,-2.09937039309071,2.09937039309071,11189.367568135,9.22019300388649,14,11,121
707,motivation,JanAntcz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,23,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,11,13,169
178,couples,couples_men,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,23,26,70,.7,.524400512708041,107.866007690621,3,16,115,-2.23082026877638,2.23082026877638,11635.075615113,7.13399230937939,13,13,169
179,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,23,26,70,.7,.524400512708041,107.866007690621,3,16,115,-2.23082026877638,2.23082026877638,11635.075615113,7.13399230937939,13,13,169
763,motivation,NatGors,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,24,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,14,10,100
251,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,25,26,65,.65,.385320466407568,105.779806996114,3,16,115,-2.23082026877638,2.23082026877638,11189.367568135,9.22019300388649,13,13,169
880,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,26,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,12,12,144
278,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,26,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,12,12,144
317,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,28,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,13,11,121
995,data4, ,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,29,24,60,.6,.2533471031358,103.800206547037,3,16,115,-1.96792051740503,1.96792051740503,10774.4828792075,11.199793452963,13,11,121
